statId,chgerId,statNm,addr,addrDetail,lat,lng,useTime,busiNm,chgerType,output,stat
LU000586,04,아이엠로즈빌 아파트,전남광주통합특별시 목포시 영산로 769-6,,34.833765846,126.41689029,24시간 이용가능,엘지유플러스,02,7,2
LU000586,05,아이엠로즈빌 아파트,전남광주통합특별시 목포시 영산로 769-6,,34.833765846,126.41689029,24시간 이용가능,엘지유플러스,02,7,2
LU000606,01,연산골드클래스8차,전남광주통합특별시 목포시 산정로 308,,34.8135459,126.3839293,24시간 이용가능,엘지유플러스,02,7,5
LU000606,02,연산골드클래스8차,전남광주통합특별시 목포시 산정로 308,,34.8135459,126.3839293,24시간 이용가능,엘지유플러스,02,7,5
LU000606,03,연산골드클래스8차,전남광주통합특별시 목포시 산정로 308,,34.8135459,126.3839293,24시간 이용가능,엘지유플러스,02,7,5
LU000606,04,연산골드클래스8차,전남광주통합특별시 목포시 산정로 308,,34.8135459,126.3839293,24시간 이용가능,엘지유플러스,02,7,5
LU000606,05,연산골드클래스8차,전남광주통합특별시 목포시 산정로 308,,34.8135459,126.3839293,24시간 이용가능,엘지유플러스,02,7,5
LU000627,01,용해동센트럴팰리체,전남광주통합특별시 목포시 송림로 85,,34.8058265,126.4067466,24시간 이용가능,엘지유플러스,02,7,2
LU000627,02,용해동센트럴팰리체,전남광주통합특별시 목포시 송림로 85,,34.8058265,126.4067466,24시간 이용가능,엘지유플러스,02,7,2
LU000627,03,용해동센트럴팰리체,전남광주통합특별시 목포시 송림로 85,,34.8058265,126.4067466,24시간 이용가능,엘지유플러스,02,7,2
LU000630,01,우성아파트,전남광주통합특별시 목포시 신흥로 13,,34.802062663,126.42140829,24시간 이용가능,엘지유플러스,02,7,2
LU000630,02,우성아파트,전남광주통합특별시 목포시 신흥로 13,,34.802062663,126.42140829,24시간 이용가능,엘지유플러스,02,7,2
LU000630,03,우성아파트,전남광주통합특별시 목포시 신흥로 13,,34.802062663,126.42140829,24시간 이용가능,엘지유플러스,02,7,2
LU000630,04,우성아파트,전남광주통합특별시 목포시 신흥로 13,,34.802062663,126.42140829,24시간 이용가능,엘지유플러스,02,7,3
LU000630,05,우성아파트,전남광주통합특별시 목포시 신흥로 13,,34.802062663,126.42140829,24시간 이용가능,엘지유플러스,02,7,2
LU000641,01,유달파크맨션,전남광주통합특별시 목포시 만세로 19,옥외주차장,34.796088438,126.38068374,24시간 이용가능,엘지유플러스,02,7,2
LU000641,02,유달파크맨션,전남광주통합특별시 목포시 만세로 19,옥외주차장,34.796088438,126.38068374,24시간 이용가능,엘지유플러스,02,7,2
LU000685,01,중앙하이츠,전남광주통합특별시 목포시 양을로41번길 42,,34.804642952,126.37787569,24시간 이용가능,엘지유플러스,02,7,2
LU000685,02,중앙하이츠,전남광주통합특별시 목포시 양을로41번길 42,,34.804642952,126.37787569,24시간 이용가능,엘지유플러스,02,7,2
LU000685,03,중앙하이츠,전남광주통합특별시 목포시 양을로41번길 42,,34.804642952,126.37787569,24시간 이용가능,엘지유플러스,02,7,2
LU000685,04,중앙하이츠,전남광주통합특별시 목포시 양을로41번길 42,,34.804642952,126.37787569,24시간 이용가능,엘지유플러스,02,7,2
LU000715,01,타이어나라 목포지점,전남광주통합특별시 목포시 영산로 712,,34.8283532,126.4207941,24시간 이용가능,엘지유플러스,02,7,2
LU000730,01,하당현대2차,전남광주통합특별시 목포시 삼향천로91번길 21,,34.807120807,126.42909079,24시간 이용가능,엘지유플러스,02,7,2
LU000730,02,하당현대2차,전남광주통합특별시 목포시 삼향천로91번길 21,,34.807120807,126.42909079,24시간 이용가능,엘지유플러스,02,7,2
LU000736,01,한광프라임빌,전남광주통합특별시 목포시 영산로692번길 8,,34.8270358,126.4228772,24시간 이용가능,엘지유플러스,02,7,2
LU000736,02,한광프라임빌,전남광주통합특별시 목포시 영산로692번길 8,,34.8270358,126.4228772,24시간 이용가능,엘지유플러스,02,7,2
LU000736,03,한광프라임빌,전남광주통합특별시 목포시 영산로692번길 8,,34.8270358,126.4228772,24시간 이용가능,엘지유플러스,02,7,2
LU000776,01,대성사랑으로,전남광주통합특별시 목포시 영산로 610,,34.8191858,126.422237,24시간 이용가능,엘지유플러스,02,7,2
LU000776,02,대성사랑으로,전남광주통합특별시 목포시 영산로 610,,34.8191858,126.422237,24시간 이용가능,엘지유플러스,02,7,2
LU000776,03,대성사랑으로,전남광주통합특별시 목포시 영산로 610,,34.8191858,126.422237,24시간 이용가능,엘지유플러스,02,7,2
LU000776,04,대성사랑으로,전남광주통합특별시 목포시 영산로 610,,34.8191858,126.422237,24시간 이용가능,엘지유플러스,02,7,2
LU000776,05,대성사랑으로,전남광주통합특별시 목포시 영산로 610,,34.8191858,126.422237,24시간 이용가능,엘지유플러스,02,7,2
LU000776,06,대성사랑으로,전남광주통합특별시 목포시 영산로 610,,34.8191858,126.422237,24시간 이용가능,엘지유플러스,02,7,2
LU000791,01,근화블루빌,전남광주통합특별시 목포시 텃골로13번길 26,,34.82189584,126.4189775,24시간 이용가능,엘지유플러스,02,7,2
LU000791,02,근화블루빌,전남광주통합특별시 목포시 텃골로13번길 26,,34.82189584,126.4189775,24시간 이용가능,엘지유플러스,02,7,2
LU000791,03,근화블루빌,전남광주통합특별시 목포시 텃골로13번길 26,,34.82189584,126.4189775,24시간 이용가능,엘지유플러스,02,7,2
LU000791,04,근화블루빌,전남광주통합특별시 목포시 텃골로13번길 26,,34.82189584,126.4189775,24시간 이용가능,엘지유플러스,02,7,2
LU000791,05,근화블루빌,전남광주통합특별시 목포시 텃골로13번길 26,,34.82189584,126.4189775,24시간 이용가능,엘지유플러스,02,7,2
LU000816,01,우미2차아파트,전남광주통합특별시 목포시 삼향천로 113,,34.8091278,126.4292956,24시간 이용가능,엘지유플러스,02,7,2
LU000816,02,우미2차아파트,전남광주통합특별시 목포시 삼향천로 113,,34.8091278,126.4292956,24시간 이용가능,엘지유플러스,02,7,2
LU000816,03,우미2차아파트,전남광주통합특별시 목포시 삼향천로 113,,34.8091278,126.4292956,24시간 이용가능,엘지유플러스,02,7,2
LU000817,01,포미타운주공1단지,전남광주통합특별시 목포시 포미로 23,,34.8179564,126.3960413,24시간 이용가능,엘지유플러스,02,7,2
LU000817,02,포미타운주공1단지,전남광주통합특별시 목포시 포미로 23,,34.8179564,126.3960413,24시간 이용가능,엘지유플러스,02,7,2
LU000817,03,포미타운주공1단지,전남광주통합특별시 목포시 포미로 23,,34.8179564,126.3960413,24시간 이용가능,엘지유플러스,02,7,2
LU000817,04,포미타운주공1단지,전남광주통합특별시 목포시 포미로 23,,34.8179564,126.3960413,24시간 이용가능,엘지유플러스,02,7,2
LU000817,05,포미타운주공1단지,전남광주통합특별시 목포시 포미로 23,,34.8179564,126.3960413,24시간 이용가능,엘지유플러스,02,7,2
LU000817,06,포미타운주공1단지,전남광주통합특별시 목포시 포미로 23,,34.8179564,126.3960413,24시간 이용가능,엘지유플러스,02,7,2
LU000817,07,포미타운주공1단지,전남광주통합특별시 목포시 포미로 23,,34.8179564,126.3960413,24시간 이용가능,엘지유플러스,02,7,2
LU000817,08,포미타운주공1단지,전남광주통합특별시 목포시 포미로 23,,34.8179564,126.3960413,24시간 이용가능,엘지유플러스,02,7,2
LU000830,01,꿈동산신안1차아파트,전남광주통합특별시 목포시 하당남부로 25,,34.7988257,126.4271726,24시간 이용가능,엘지유플러스,02,7,2
LU000830,02,꿈동산신안1차아파트,전남광주통합특별시 목포시 하당남부로 25,,34.7988257,126.4271726,24시간 이용가능,엘지유플러스,02,7,2
LU000830,03,꿈동산신안1차아파트,전남광주통합특별시 목포시 하당남부로 25,,34.7988257,126.4271726,24시간 이용가능,엘지유플러스,02,7,2
LU000830,04,꿈동산신안1차아파트,전남광주통합특별시 목포시 하당남부로 25,,34.7988257,126.4271726,24시간 이용가능,엘지유플러스,02,7,2
LU000830,05,꿈동산신안1차아파트,전남광주통합특별시 목포시 하당남부로 25,,34.7988257,126.4271726,24시간 이용가능,엘지유플러스,02,7,2
LU000836,01,우미1차아파트,전남광주통합특별시 목포시 삼향천로 131,,34.8107781,126.4282881,24시간 이용가능,엘지유플러스,02,7,2
LU000836,02,우미1차아파트,전남광주통합특별시 목포시 삼향천로 131,,34.8107781,126.4282881,24시간 이용가능,엘지유플러스,02,7,2
LU000836,03,우미1차아파트,전남광주통합특별시 목포시 삼향천로 131,,34.8107781,126.4282881,24시간 이용가능,엘지유플러스,02,7,2
LU000928,01,삼학타운아파트,전남광주통합특별시 목포시 용당로 73,,34.794004,126.401081,24시간 이용가능,엘지유플러스,02,7,2
LU000928,02,삼학타운아파트,전남광주통합특별시 목포시 용당로 73,,34.794004,126.401081,24시간 이용가능,엘지유플러스,02,7,2
LU000928,03,삼학타운아파트,전남광주통합특별시 목포시 용당로 73,,34.794004,126.401081,24시간 이용가능,엘지유플러스,02,7,3
LU000928,04,삼학타운아파트,전남광주통합특별시 목포시 용당로 73,,34.794004,126.401081,24시간 이용가능,엘지유플러스,02,7,2
LU000951,01,제일2차하이빌아파트,전남광주통합특별시 목포시 신흥로 113,,34.807217193,126.43158052,24시간 이용가능,엘지유플러스,02,7,2
LU000951,02,제일2차하이빌아파트,전남광주통합특별시 목포시 신흥로 113,,34.807217193,126.43158052,24시간 이용가능,엘지유플러스,02,7,2
LU000951,03,제일2차하이빌아파트,전남광주통합특별시 목포시 신흥로 113,,34.807217193,126.43158052,24시간 이용가능,엘지유플러스,02,7,2
LU000951,04,제일2차하이빌아파트,전남광주통합특별시 목포시 신흥로 113,,34.807217193,126.43158052,24시간 이용가능,엘지유플러스,02,7,2
LU000951,05,제일2차하이빌아파트,전남광주통합특별시 목포시 신흥로 113,,34.807217193,126.43158052,24시간 이용가능,엘지유플러스,02,7,2
LU000951,06,제일2차하이빌아파트,전남광주통합특별시 목포시 신흥로 113,,34.807217193,126.43158052,24시간 이용가능,엘지유플러스,02,7,2
LU000951,07,제일2차하이빌아파트,전남광주통합특별시 목포시 신흥로 113,,34.807217193,126.43158052,24시간 이용가능,엘지유플러스,02,7,2
LU001000,01,라이프2차아파트,전남광주통합특별시 목포시 삼학로 376-1,,34.804934,126.411427,24시간 이용가능,LG유플러스,02,7,2
LU001000,02,라이프2차아파트,전남광주통합특별시 목포시 삼학로 376-1,,34.804934,126.411427,24시간 이용가능,LG유플러스,02,7,2
LU001000,03,라이프2차아파트,전남광주통합특별시 목포시 삼학로 376-1,,34.804934,126.411427,24시간 이용가능,LG유플러스,02,7,2
LU001000,04,라이프2차아파트,전남광주통합특별시 목포시 삼학로 376-1,,34.804934,126.411427,24시간 이용가능,LG유플러스,02,7,2
LU001000,05,라이프2차아파트,전남광주통합특별시 목포시 삼학로 376-1,,34.804934,126.411427,24시간 이용가능,LG유플러스,02,7,2
LU001005,01,하당초원2차아파트,전남광주통합특별시 목포시 신흥로 93,,34.805702,126.429682,24시간 이용가능,엘지유플러스,02,7,2
LU001005,02,하당초원2차아파트,전남광주통합특별시 목포시 신흥로 93,,34.805702,126.429682,24시간 이용가능,엘지유플러스,02,7,2
LU001005,03,하당초원2차아파트,전남광주통합특별시 목포시 신흥로 93,,34.805702,126.429682,24시간 이용가능,엘지유플러스,02,7,2
LU001005,04,하당초원2차아파트,전남광주통합특별시 목포시 신흥로 93,,34.805702,126.429682,24시간 이용가능,엘지유플러스,02,7,2
LU001006,01,초원1차아파트,전남광주통합특별시 목포시 부흥로 28,,34.800934,126.424968,24시간 이용가능,엘지유플러스,02,7,2
LU001006,02,초원1차아파트,전남광주통합특별시 목포시 부흥로 28,,34.800934,126.424968,24시간 이용가능,엘지유플러스,02,7,2
LU001006,03,초원1차아파트,전남광주통합특별시 목포시 부흥로 28,,34.800934,126.424968,24시간 이용가능,엘지유플러스,02,7,2
LU001006,04,초원1차아파트,전남광주통합특별시 목포시 부흥로 28,,34.800934,126.424968,24시간 이용가능,엘지유플러스,02,7,2
LU001006,05,초원1차아파트,전남광주통합특별시 목포시 부흥로 28,,34.800934,126.424968,24시간 이용가능,엘지유플러스,02,7,2
LU001006,06,초원1차아파트,전남광주통합특별시 목포시 부흥로 28,,34.800934,126.424968,24시간 이용가능,엘지유플러스,02,7,2
LU001009,01,연산주공3단지,전남광주통합특별시 목포시 원산중앙로 87,,34.812454,126.380773,24시간 이용가능,LG유플러스,02,7,2
LU001009,02,연산주공3단지,전남광주통합특별시 목포시 원산중앙로 87,,34.812454,126.380773,24시간 이용가능,LG유플러스,02,7,2
LU001009,03,연산주공3단지,전남광주통합특별시 목포시 원산중앙로 87,,34.812454,126.380773,24시간 이용가능,LG유플러스,02,7,3
LU001009,04,연산주공3단지,전남광주통합특별시 목포시 원산중앙로 87,,34.812454,126.380773,24시간 이용가능,LG유플러스,02,7,2
LU001009,05,연산주공3단지,전남광주통합특별시 목포시 원산중앙로 87,,34.812454,126.380773,24시간 이용가능,LG유플러스,02,7,2
LU001009,06,연산주공3단지,전남광주통합특별시 목포시 원산중앙로 87,,34.812454,126.380773,24시간 이용가능,LG유플러스,02,7,2
LU001009,07,연산주공3단지,전남광주통합특별시 목포시 원산중앙로 87,,34.812454,126.380773,24시간 이용가능,LG유플러스,02,7,2
LU001009,08,연산주공3단지,전남광주통합특별시 목포시 원산중앙로 87,,34.812454,126.380773,24시간 이용가능,LG유플러스,02,7,2
LU001009,09,연산주공3단지,전남광주통합특별시 목포시 원산중앙로 87,,34.812454,126.380773,24시간 이용가능,LG유플러스,02,7,2
LU001009,10,연산주공3단지,전남광주통합특별시 목포시 원산중앙로 87,,34.812454,126.380773,24시간 이용가능,LG유플러스,02,7,2
LU001009,11,연산주공3단지,전남광주통합특별시 목포시 원산중앙로 87,,34.812454,126.380773,24시간 이용가능,LG유플러스,02,7,2
LU001009,12,연산주공3단지,전남광주통합특별시 목포시 원산중앙로 87,,34.812454,126.380773,24시간 이용가능,LG유플러스,02,7,2
LU001009,13,연산주공3단지,전남광주통합특별시 목포시 원산중앙로 87,,34.812454,126.380773,24시간 이용가능,LG유플러스,02,7,2
LU001009,14,연산주공3단지,전남광주통합특별시 목포시 원산중앙로 87,,34.812454,126.380773,24시간 이용가능,LG유플러스,02,7,3
LU001010,01,부영애시앙1차,전남광주통합특별시 목포시 당가두로13번길 35,,34.810323,126.437287,24시간 이용가능,LG유플러스,02,7,2
LU001010,02,부영애시앙1차,전남광주통합특별시 목포시 당가두로13번길 35,,34.810323,126.437287,24시간 이용가능,LG유플러스,02,7,2
LU001010,03,부영애시앙1차,전남광주통합특별시 목포시 당가두로13번길 35,,34.810323,126.437287,24시간 이용가능,LG유플러스,02,7,2
LU001011,01,신안비치2차,전남광주통합특별시 목포시 고하대로 641-10,,34.80748,126.368877,24시간 이용가능,LG유플러스,02,7,2
LU001011,02,신안비치2차,전남광주통합특별시 목포시 고하대로 641-10,,34.80748,126.368877,24시간 이용가능,LG유플러스,02,7,2
LU001011,03,신안비치2차,전남광주통합특별시 목포시 고하대로 641-10,,34.80748,126.368877,24시간 이용가능,LG유플러스,02,7,2
LU001011,04,신안비치2차,전남광주통합특별시 목포시 고하대로 641-10,,34.80748,126.368877,24시간 이용가능,LG유플러스,02,7,2
LU001039,01,연산골드클래스8차아파트,전남광주통합특별시 목포시 산정로 308,,34.814024,126.384141,24시간 이용가능,엘지유플러스,02,7,2
LU001039,02,연산골드클래스8차아파트,전남광주통합특별시 목포시 산정로 308,,34.814024,126.384141,24시간 이용가능,엘지유플러스,02,7,2
LU001039,03,연산골드클래스8차아파트,전남광주통합특별시 목포시 산정로 308,,34.814024,126.384141,24시간 이용가능,엘지유플러스,02,7,2
LU001039,04,연산골드클래스8차아파트,전남광주통합특별시 목포시 산정로 308,,34.814024,126.384141,24시간 이용가능,엘지유플러스,02,7,2
LU001039,05,연산골드클래스8차아파트,전남광주통합특별시 목포시 산정로 308,,34.814024,126.384141,24시간 이용가능,엘지유플러스,02,7,2
LU001039,06,연산골드클래스8차아파트,전남광주통합특별시 목포시 산정로 308,,34.814024,126.384141,24시간 이용가능,엘지유플러스,02,7,2
LU001185,01,신안비치1차아파트,전남광주통합특별시 목포시 청호로 209,,34.8081204,126.3690406,24시간 이용가능,엘지유플러스,02,7,2
LU001185,02,신안비치1차아파트,전남광주통합특별시 목포시 청호로 209,,34.8081204,126.3690406,24시간 이용가능,엘지유플러스,02,7,2
LU001185,03,신안비치1차아파트,전남광주통합특별시 목포시 청호로 209,,34.8081204,126.3690406,24시간 이용가능,엘지유플러스,02,7,2
LU001185,04,신안비치1차아파트,전남광주통합특별시 목포시 청호로 209,,34.8081204,126.3690406,24시간 이용가능,엘지유플러스,02,7,2
LU001185,05,신안비치1차아파트,전남광주통합특별시 목포시 청호로 209,,34.8081204,126.3690406,24시간 이용가능,엘지유플러스,02,7,2
LU001185,06,신안비치1차아파트,전남광주통합특별시 목포시 청호로 209,,34.8081204,126.3690406,24시간 이용가능,엘지유플러스,02,7,2
LU001185,07,신안비치1차아파트,전남광주통합특별시 목포시 청호로 209,,34.8081204,126.3690406,24시간 이용가능,엘지유플러스,02,7,2
LU001185,08,신안비치1차아파트,전남광주통합특별시 목포시 청호로 209,,34.8081204,126.3690406,24시간 이용가능,엘지유플러스,02,7,2
LU001187,01,제일6단지풍경채아파트,전남광주통합특별시 목포시 옥암로 156,,34.8127217,126.4243436,24시간 이용가능,엘지유플러스,02,7,2
LU001187,02,제일6단지풍경채아파트,전남광주통합특별시 목포시 옥암로 156,,34.8127217,126.4243436,24시간 이용가능,엘지유플러스,02,7,2
LU001187,03,제일6단지풍경채아파트,전남광주통합특별시 목포시 옥암로 156,,34.8127217,126.4243436,24시간 이용가능,엘지유플러스,02,7,2
LU001187,04,제일6단지풍경채아파트,전남광주통합특별시 목포시 옥암로 156,,34.8127217,126.4243436,24시간 이용가능,엘지유플러스,02,7,2
LU001389,01,목포한국아델리움아파트,전남광주통합특별시 목포시 남악1로 15,,34.80574,126.446786,24시간 이용가능,LG유플러스볼트업,02,7,2
LU001389,02,목포한국아델리움아파트,전남광주통합특별시 목포시 남악1로 15,,34.80574,126.446786,24시간 이용가능,LG유플러스볼트업,02,7,2
LU001389,03,목포한국아델리움아파트,전남광주통합특별시 목포시 남악1로 15,,34.80574,126.446786,24시간 이용가능,LG유플러스볼트업,02,7,2
LU001389,04,목포한국아델리움아파트,전남광주통합특별시 목포시 남악1로 15,,34.80574,126.446786,24시간 이용가능,LG유플러스볼트업,02,7,3
LU001389,05,목포한국아델리움아파트,전남광주통합특별시 목포시 남악1로 15,,34.80574,126.446786,24시간 이용가능,LG유플러스볼트업,02,7,2
LU001389,06,목포한국아델리움아파트,전남광주통합특별시 목포시 남악1로 15,,34.80574,126.446786,24시간 이용가능,LG유플러스볼트업,02,7,2
LU001389,07,목포한국아델리움아파트,전남광주통합특별시 목포시 남악1로 15,,34.80574,126.446786,24시간 이용가능,LG유플러스볼트업,02,7,2
LU001389,08,목포한국아델리움아파트,전남광주통합특별시 목포시 남악1로 15,,34.80574,126.446786,24시간 이용가능,LG유플러스볼트업,02,7,2
LU001389,09,목포한국아델리움아파트,전남광주통합특별시 목포시 남악1로 15,,34.80574,126.446786,24시간 이용가능,LG유플러스볼트업,02,7,2
LU001389,10,목포한국아델리움아파트,전남광주통합특별시 목포시 남악1로 15,,34.80574,126.446786,24시간 이용가능,LG유플러스볼트업,02,7,2
LU001389,11,목포한국아델리움아파트,전남광주통합특별시 목포시 남악1로 15,,34.80574,126.446786,24시간 이용가능,LG유플러스볼트업,02,7,2
LU001389,12,목포한국아델리움아파트,전남광주통합특별시 목포시 남악1로 15,,34.80574,126.446786,24시간 이용가능,LG유플러스볼트업,02,7,2
LU001389,13,목포한국아델리움아파트,전남광주통합특별시 목포시 남악1로 15,,34.80574,126.446786,24시간 이용가능,LG유플러스볼트업,02,7,2
LU001389,14,목포한국아델리움아파트,전남광주통합특별시 목포시 남악1로 15,,34.80574,126.446786,24시간 이용가능,LG유플러스볼트업,02,7,2
LU001389,15,목포한국아델리움아파트,전남광주통합특별시 목포시 남악1로 15,,34.80574,126.446786,24시간 이용가능,LG유플러스볼트업,02,7,2
LU001389,16,목포한국아델리움아파트,전남광주통합특별시 목포시 남악1로 15,,34.80574,126.446786,24시간 이용가능,LG유플러스볼트업,02,7,2
LU001389,17,목포한국아델리움아파트,전남광주통합특별시 목포시 남악1로 15,,34.80574,126.446786,24시간 이용가능,LG유플러스볼트업,02,7,2
LU001405,01,금호2차아파트,전남광주통합특별시 목포시 백년대로375번길 20,,34.808511,126.427356,24시간 이용가능,LG유플러스,02,7,2
LU001405,02,금호2차아파트,전남광주통합특별시 목포시 백년대로375번길 20,,34.808511,126.427356,24시간 이용가능,LG유플러스,02,7,2
LU001405,03,금호2차아파트,전남광주통합특별시 목포시 백년대로375번길 20,,34.808511,126.427356,24시간 이용가능,LG유플러스,02,7,2
LU001405,04,금호2차아파트,전남광주통합특별시 목포시 백년대로375번길 20,,34.808511,126.427356,24시간 이용가능,LG유플러스,02,7,2
LU001405,05,금호2차아파트,전남광주통합특별시 목포시 백년대로375번길 20,,34.808511,126.427356,24시간 이용가능,LG유플러스,02,7,2
LU001405,06,금호2차아파트,전남광주통합특별시 목포시 백년대로375번길 20,,34.808511,126.427356,24시간 이용가능,LG유플러스,02,7,2
LU001405,07,금호2차아파트,전남광주통합특별시 목포시 백년대로375번길 20,,34.808511,126.427356,24시간 이용가능,LG유플러스,02,7,2
LU001406,01,비파1차아파트,전남광주통합특별시 목포시 백년대로337번길 35,,34.8082038,126.4217612,24시간 이용가능,엘지유플러스,02,7,2
LU001406,02,비파1차아파트,전남광주통합특별시 목포시 백년대로337번길 35,,34.8082038,126.4217612,24시간 이용가능,엘지유플러스,02,7,2
LU001406,03,비파1차아파트,전남광주통합특별시 목포시 백년대로337번길 35,,34.8082038,126.4217612,24시간 이용가능,엘지유플러스,02,7,3
LU001406,04,비파1차아파트,전남광주통합특별시 목포시 백년대로337번길 35,,34.8082038,126.4217612,24시간 이용가능,엘지유플러스,02,7,2
LU001549,01,효사랑장례식장,전남광주통합특별시 목포시 백년대로231번길 13,,34.802128,126.413208,24시간 이용가능,엘지유플러스,02,7,2
LU001549,02,효사랑장례식장,전남광주통합특별시 목포시 백년대로231번길 13,,34.802128,126.413208,24시간 이용가능,엘지유플러스,02,7,3
LU001858,01,목포호텔청담,전남광주통합특별시 목포시 비파로124번길 6,,34.808924,126.423333,24시간 이용가능,LG유플러스,02,7,2
LU001930,01,한국산업인력공단 전남서부지사,전남광주통합특별시 목포시 영산로 820,,34.835842,126.421417,24시간 이용가능,LG유플러스볼트업,02,7,2
LU001930,02,한국산업인력공단 전남서부지사,전남광주통합특별시 목포시 영산로 820,,34.835842,126.421417,24시간 이용가능,LG유플러스볼트업,02,7,2
LU002021,01,광명샤인빌1차아파트,전남광주통합특별시 목포시 석현로 38,,34.8164926,126.4248945,24시간 이용가능,LG유플러스,02,7,2
LU002021,02,광명샤인빌1차아파트,전남광주통합특별시 목포시 석현로 38,,34.8164926,126.4248945,24시간 이용가능,LG유플러스,02,7,2
LU002021,03,광명샤인빌1차아파트,전남광주통합특별시 목포시 석현로 38,,34.8164926,126.4248945,24시간 이용가능,LG유플러스,02,7,2
LU002021,04,광명샤인빌1차아파트,전남광주통합특별시 목포시 석현로 38,,34.8164926,126.4248945,24시간 이용가능,LG유플러스,02,7,2
LU002021,05,광명샤인빌1차아파트,전남광주통합특별시 목포시 석현로 38,,34.8164926,126.4248945,24시간 이용가능,LG유플러스,02,7,2
LU002186,01,비파2차아파트,전남광주통합특별시 목포시 백년대로337번길 23,,34.80771,126.4221,24시간 이용가능,LG유플러스,02,7,2
LU002186,02,비파2차아파트,전남광주통합특별시 목포시 백년대로337번길 23,,34.80771,126.4221,24시간 이용가능,LG유플러스,02,7,2
LU002186,03,비파2차아파트,전남광주통합특별시 목포시 백년대로337번길 23,,34.80771,126.4221,24시간 이용가능,LG유플러스,02,7,2
LU002199,01,에메랄드골드아파트,전남광주통합특별시 목포시 평화로 116,,34.798087,126.436994,24시간 이용가능,엘지유플러스,02,7,2
LU002199,02,에메랄드골드아파트,전남광주통합특별시 목포시 평화로 116,,34.798087,126.436994,24시간 이용가능,엘지유플러스,02,7,2
LU002237,01,목포우진아트빌,전남광주통합특별시 목포시 영산로609번길 5,,34.818483,126.419914,24시간 이용가능,LG유플러스,02,7,2
LU002237,02,목포우진아트빌,전남광주통합특별시 목포시 영산로609번길 5,,34.818483,126.419914,24시간 이용가능,LG유플러스,02,7,2
LU002237,03,목포우진아트빌,전남광주통합특별시 목포시 영산로609번길 5,,34.818483,126.419914,24시간 이용가능,LG유플러스,02,7,2
LU002237,04,목포우진아트빌,전남광주통합특별시 목포시 영산로609번길 5,,34.818483,126.419914,24시간 이용가능,LG유플러스,02,7,2
LU002237,05,목포우진아트빌,전남광주통합특별시 목포시 영산로609번길 5,,34.818483,126.419914,24시간 이용가능,LG유플러스,02,7,2
LU002237,06,목포우진아트빌,전남광주통합특별시 목포시 영산로609번길 5,,34.818483,126.419914,24시간 이용가능,LG유플러스,02,7,2
LU002237,07,목포우진아트빌,전남광주통합특별시 목포시 영산로609번길 5,,34.818483,126.419914,24시간 이용가능,LG유플러스,02,7,2
LU002237,08,목포우진아트빌,전남광주통합특별시 목포시 영산로609번길 5,,34.818483,126.419914,24시간 이용가능,LG유플러스,02,7,2
LU002302,01,옥암우방아이유쉘아파트,전남광주통합특별시 목포시 하당로289번길 19,,34.812661,126.425325,24시간 이용가능,엘지유플러스,02,7,2
LU002302,02,옥암우방아이유쉘아파트,전남광주통합특별시 목포시 하당로289번길 19,,34.812661,126.425325,24시간 이용가능,엘지유플러스,02,7,2
LU002302,03,옥암우방아이유쉘아파트,전남광주통합특별시 목포시 하당로289번길 19,,34.812661,126.425325,24시간 이용가능,엘지유플러스,02,7,2
LU002302,04,옥암우방아이유쉘아파트,전남광주통합특별시 목포시 하당로289번길 19,,34.812661,126.425325,24시간 이용가능,엘지유플러스,02,7,2
LU002444,01,연산주공4단지,전남광주통합특별시 목포시 원산중앙로 87,,34.812454,126.380773,24시간 이용가능,LG유플러스 볼트업,02,7,2
LU002444,02,연산주공4단지,전남광주통합특별시 목포시 원산중앙로 87,,34.812454,126.380773,24시간 이용가능,LG유플러스 볼트업,02,7,2
LU002444,03,연산주공4단지,전남광주통합특별시 목포시 원산중앙로 87,,34.812454,126.380773,24시간 이용가능,LG유플러스 볼트업,02,7,2
LU002444,04,연산주공4단지,전남광주통합특별시 목포시 원산중앙로 87,,34.812454,126.380773,24시간 이용가능,LG유플러스 볼트업,02,7,2
LU002444,05,연산주공4단지,전남광주통합특별시 목포시 원산중앙로 87,,34.812454,126.380773,24시간 이용가능,LG유플러스 볼트업,02,7,2
LU002444,06,연산주공4단지,전남광주통합특별시 목포시 원산중앙로 87,,34.812454,126.380773,24시간 이용가능,LG유플러스 볼트업,02,7,2
LU002444,07,연산주공4단지,전남광주통합특별시 목포시 원산중앙로 87,,34.812454,126.380773,24시간 이용가능,LG유플러스 볼트업,02,7,2
LU002478,01,목포삼성아파트,전남광주통합특별시 목포시 부흥로 12,,34.799145,126.423,24시간 이용가능,LG유플러스,02,7,2
LU002478,02,목포삼성아파트,전남광주통합특별시 목포시 부흥로 12,,34.799145,126.423,24시간 이용가능,LG유플러스,02,7,2
LU002478,03,목포삼성아파트,전남광주통합특별시 목포시 부흥로 12,,34.799145,126.423,24시간 이용가능,LG유플러스,02,7,2
LU002478,04,목포삼성아파트,전남광주통합특별시 목포시 부흥로 12,,34.799145,126.423,24시간 이용가능,LG유플러스,02,7,2
LU002478,05,목포삼성아파트,전남광주통합특별시 목포시 부흥로 12,,34.799145,126.423,24시간 이용가능,LG유플러스,02,7,2
